year,species_code,comp_type,base_iss_age,sub_iss_age,sub_samp,region
2019,10110,male,211.1642570776608,121.57548836302747,a50,goa
2019,10110,total,544.3898809013298,315.22139922427374,a50,goa
2019,10130,female,71.56886343741554,35.39078071010207,a50,goa
2019,10130,male,78.66319025093729,40.23212073759918,a50,goa
2019,10130,total,138.14059472231236,69.3677075314457,a50,goa
2019,10180,female,68.57670579538446,44.04750434914423,a50,goa
2019,10180,male,75.02269742308209,47.63136643656322,a50,goa
2019,10180,total,137.83234241175202,88.9050769634353,a50,goa
2019,10200,female,199.56865709383783,125.51227544258886,a50,goa
2019,10200,male,140.94275549029766,87.03277888414844,a50,goa
2019,10200,total,302.80829124292177,194.29590402154187,a50,goa
2019,10262,female,235.3373963969088,141.6065924084277,a50,goa
2019,10262,male,107.97307610290224,64.37669049147463,a50,goa
2019,10262,total,323.6290605488758,191.52768695294745,a50,goa
2019,21720,female,47.8174745402176,37.850028665135405,a50,goa
2019,21720,male,50.364444062005624,40.92278237534138,a50,goa
2019,21720,total,61.73252628626613,52.64776495629842,a50,goa
2019,21740,female,104.7125374685515,91.0419117477922,a50,goa
2019,21740,male,86.18509947974931,72.93123294605329,a50,goa
2019,21740,total,88.42856522049381,81.39371683158888,a50,goa
2019,30051,female,37.94348764402881,23.46734584737998,a50,goa
2019,30051,male,43.95953293549645,27.324118137112663,a50,goa
2019,30051,total,80.51990481755065,50.51321250506835,a50,goa
2019,30052,female,15.355866574986116,11.429701512283014,a50,goa
2019,30052,male,14.663844303312157,9.959273995390086,a50,goa
2019,30052,total,27.66291873706732,20.184776600990883,a50,goa
2019,30060,female,216.8907700205793,152.55931922817476,a50,goa
2019,30060,male,228.17437995820964,168.73522799759286,a50,goa
2019,30060,total,337.7823353666192,260.41003329409784,a50,goa
2019,30152,female,92.14818200164078,57.387431940749714,a50,goa
2019,30152,male,83.38835471273683,53.25732229899904,a50,goa
2019,30152,total,155.520851610748,102.176931343938,a50,goa
2019,30420,female,82.44639955492235,52.194622544001994,a50,goa
2019,30420,male,64.43735071320275,39.6681816633357,a50,goa
2019,30420,total,142.10518968465405,91.70806563362515,a50,goa
2021,10130,female,91.03084249098012,39.63622590180406,a50,goa
2021,10130,male,87.88824213389772,40.82172192056602,a50,goa
2021,10130,total,171.37963172558682,76.80840202485108,a50,goa
2021,10262,female,264.2917062023207,168.79643404975192,a50,goa
2021,10262,male,108.31283529050825,69.5757646063006,a50,goa
2021,10262,total,346.66899272772156,222.74890233118583,a50,goa
2021,21720,female,114.00165054884891,68.42612824426581,a50,goa
2021,21720,male,109.21090080474085,64.40109973861925,a50,goa
2021,21720,total,169.18755595068532,101.07537540874854,a50,goa
2021,21740,female,84.1064621086291,78.50247489478714,a50,goa
2021,21740,male,78.54292530868734,72.62316278063999,a50,goa
2021,21740,total,87.52345660430038,83.9581763250109,a50,goa
2021,30052,female,51.73794830044734,33.406407754918305,a50,goa
2021,30052,male,48.89298536507735,31.250096422998222,a50,goa
2021,30052,total,98.74635093911596,65.89064912956404,a50,goa
2021,30060,female,180.881751071213,123.77489998968149,a50,goa
2021,30060,male,232.6876846221595,154.74230924168694,a50,goa
2021,30060,total,340.15689910277973,244.6763544224106,a50,goa
2021,30152,female,78.84037209210591,54.6308031586823,a50,goa
2021,30152,male,65.76699874677593,44.46958812308296,a50,goa
2021,30152,total,129.22462451046354,93.18277970232224,a50,goa
2021,30420,female,100.86158029730942,67.00480321788854,a50,goa
2021,30420,male,107.43959651956926,70.85794183319227,a50,goa
2021,30420,total,194.2422944248428,131.8518260016214,a50,goa
2017,10110,female,344.3244866835535,283.8337002313389,a75,goa
2017,10110,male,143.79017606203658,118.55899461032143,a75,goa
2017,10110,total,466.4485230194919,386.31362444584914,a75,goa
2017,10130,female,84.44431219063745,59.631737242048395,a75,goa
2017,10130,male,94.38174497160728,67.77270846541019,a75,goa
2017,10130,total,175.68914119973155,125.48462338512223,a75,goa
2017,10180,female,73.71311801539944,61.29714564163218,a75,goa
2017,10180,male,86.64912954486584,72.57895353832629,a75,goa
2017,10180,total,154.33769977756188,130.45605959094524,a75,goa
2017,10200,female,155.613342667027,127.01174197269845,a75,goa
2017,10200,male,110.83700824665846,91.93736821964124,a75,goa
2017,10200,total,239.96631226168415,199.0407805551208,a75,goa
2017,10261,female,129.62591003669218,109.23834337902554,a75,goa
2017,10261,male,69.73652861808742,60.440338491781674,a75,goa
2017,10261,total,167.69485055009284,146.44640188323154,a75,goa
2017,10262,female,156.97170094465125,132.28056245736295,a75,goa
2017,10262,male,101.71410606267142,87.20709144754568,a75,goa
2017,10262,total,226.2175070152979,195.90771884942163,a75,goa
2017,21720,female,65.80599278258441,54.48335878199245,a75,goa
2017,21720,male,55.34388256639437,46.518131542208685,a75,goa
2017,21720,total,96.20106786106284,81.31118982921757,a75,goa
2017,21740,female,13.43070112430729,13.296679643300244,a75,goa
2017,21740,male,16.183366438353833,15.857756253656058,a75,goa
2017,21740,total,16.577029781396245,16.394780521194026,a75,goa
2017,30051,female,49.751286176068994,42.29448419368539,a75,goa
2017,30051,male,45.837220336088045,38.77285683634932,a75,goa
2017,30051,total,88.80776147212981,76.74286560695872,a75,goa
2017,30052,female,48.52991457412111,39.54149026460078,a75,goa
2017,30052,male,46.658949959014784,39.57160692834998,a75,goa
2017,30052,total,90.21806476386683,76.56725979737057,a75,goa
2017,30060,female,169.84402077258858,147.74957417757378,a75,goa
2017,30060,male,155.29560115443277,136.00082480301785,a75,goa
2017,30060,total,277.863526452829,248.0582124449961,a75,goa
2017,30152,female,93.82376437965176,80.19602037571627,a75,goa
2017,30152,male,61.691255654610806,53.40916508635472,a75,goa
2017,30152,total,123.34539820549804,108.83101550858407,a75,goa
2017,30420,female,94.09538146198778,79.58050474539714,a75,goa
2017,30420,male,77.25439116390773,65.41742624960888,a75,goa
2017,30420,total,158.70989989820134,134.9981491104196,a75,goa
2019,10110,female,373.8021778242148,303.7423305587431,a75,goa
2019,10110,male,219.90759840276831,175.44668068646325,a75,goa
2019,10110,total,552.7372236902735,443.35595273317625,a75,goa
2019,10130,female,66.94565532413507,50.270825653968586,a75,goa
2019,10130,male,76.08846319148743,58.34044738164005,a75,goa
2019,10130,total,131.9993556413802,100.1104944135477,a75,goa
2019,10180,female,66.9528207629354,56.01093412912104,a75,goa
2019,10180,male,75.88900100660423,62.99274560465618,a75,goa
2019,10180,total,137.8909485308457,115.04326060148476,a75,goa
2019,10200,female,202.6087440792886,169.87704434574763,a75,goa
2019,10200,male,136.8624024769556,114.75785491275468,a75,goa
2019,10200,total,303.0245973830097,256.75688346028033,a75,goa
2019,10262,female,231.4350264004247,194.36284417066992,a75,goa
2019,10262,male,108.28662923246436,89.01137737308507,a75,goa
2019,10262,total,309.84009538693107,258.39166531536887,a75,goa
2019,21720,female,44.34367897307347,41.24457836997881,a75,goa
2019,21720,male,49.73441487212602,45.990596561084715,a75,goa
2019,21720,total,57.89702500969756,54.63203223055328,a75,goa
2019,21740,female,95.47158548559102,91.01862800500125,a75,goa
2019,21740,male,79.60547658753298,76.19625702992057,a75,goa
2019,21740,total,77.44337224427318,75.45073945684558,a75,goa
2019,30051,female,36.32658757580925,30.286717784140144,a75,goa
2019,30051,male,43.14531258048349,36.607926707488375,a75,goa
2019,30051,total,79.42356873448007,66.95422563725438,a75,goa
2019,30052,female,15.653356844015,13.892712671588209,a75,goa
2019,30052,male,14.848014941599123,12.958758007974655,a75,goa
2019,30052,total,28.525094067358033,25.213394186843995,a75,goa
2019,30060,female,216.91220096300017,189.9769049330363,a75,goa
2019,30060,male,222.46596143087532,198.05170715190485,a75,goa
2019,30060,total,327.12637330938253,298.5394705061864,a75,goa
2019,30152,female,93.78203971876252,77.6308551339093,a75,goa
2019,30152,male,82.56414393321205,70.56970429171817,a75,goa
2019,30152,total,159.70942496495425,137.48219062509924,a75,goa
2019,30420,female,82.9915525021535,70.38619493589333,a75,goa
2019,30420,male,63.23003512546944,53.34694227737356,a75,goa
2019,30420,total,143.1814546104314,121.89650900595112,a75,goa
2021,10130,female,93.31504350871074,66.63471057067848,a75,goa
2021,10130,male,87.25562532519335,64.19157140588692,a75,goa
2021,10130,total,175.00855808966406,126.53388197070475,a75,goa
2021,10262,female,266.16024982360756,228.08267916865395,a75,goa
2021,10262,male,110.57067911451028,92.21605890772368,a75,goa
2021,10262,total,352.5694633949177,299.74676595637504,a75,goa
2021,21720,female,113.81712997545269,93.7247572159408,a75,goa
2021,21720,male,105.23019516398593,86.3624867230695,a75,goa
2021,21720,total,165.49784299136522,135.3888276027026,a75,goa
2021,21740,female,79.80190605566023,78.31651511497171,a75,goa
2021,21740,male,74.09976992696342,72.56157212018077,a75,goa
2021,21740,total,82.51442960922643,81.62947478421594,a75,goa
2021,30052,female,51.79083742685847,44.17478462256506,a75,goa
2021,30052,male,47.30362143921547,39.78099777305979,a75,goa
2021,30052,total,97.0585070703171,82.7688042347988,a75,goa
2021,30060,female,181.00094215158205,156.26357002638778,a75,goa
2021,30060,male,234.41630501028777,203.5307444183055,a75,goa
2021,30060,total,344.3249158855088,304.9053748730796,a75,goa
2021,30152,female,78.9928345458336,68.6190246549168,a75,goa
2021,30152,male,64.94737846018366,55.765651533630454,a75,goa
2021,30152,total,127.67132650218169,112.4127779365423,a75,goa
2021,30420,female,102.54525278746998,85.86319545810669,a75,goa
2021,30420,male,107.7905050548908,91.91182221524268,a75,goa
2021,30420,total,198.17820128009652,168.29366302936086,a75,goa
2017,10110,female,359.38285477236565,332.1992716087094,a90,goa
2017,10110,male,145.08234621346028,133.57532625521478,a90,goa
2017,10110,total,476.6798313828968,438.5396701889749,a90,goa
2017,10130,female,87.69445210311858,77.55292527237745,a90,goa
2017,10130,male,93.49788529794706,82.42831233225746,a90,goa
2017,10130,total,173.73950309738086,153.51900394166188,a90,goa
2017,10180,female,72.75085520279332,68.79451696435781,a90,goa
2017,10180,male,87.04697242036474,81.2743801188929,a90,goa
2017,10180,total,155.53003910103735,146.44383751640763,a90,goa
2017,10200,female,153.91117598241829,144.03538196171436,a90,goa
2017,10200,male,112.35739038736612,106.67987024889698,a90,goa
2017,10200,total,241.89538387356825,228.1849926504146,a90,goa
2017,10261,female,122.57565309715898,116.2103159475011,a90,goa
2017,10261,male,67.25185094443906,63.893263355891904,a90,goa
2017,10261,total,157.12645996539774,151.2894754296545,a90,goa
2017,10262,female,158.16069201423898,149.88014144733617,a90,goa
2017,10262,male,101.3831753453722,96.42769341264948,a90,goa
2017,10262,total,225.37869655944505,215.09907633744945,a90,goa
2017,21720,female,64.4060405948779,60.17820840377296,a90,goa
2017,21720,male,58.08454153393387,55.19305646004381,a90,goa
2017,21720,total,97.78955765122586,92.1883156365878,a90,goa
2017,21740,female,13.538032073216796,13.49619288861361,a90,goa
2017,21740,male,16.562026167055183,16.401581789044098,a90,goa
2017,21740,total,16.74975420202907,16.689103906809994,a90,goa
2017,30051,female,47.21954212542782,44.65467938041808,a90,goa
2017,30051,male,45.65786214650049,42.95176180839015,a90,goa
2017,30051,total,85.14962141545809,80.27268278084486,a90,goa
2017,30052,female,48.96125591556162,45.69435269457343,a90,goa
2017,30052,male,47.60407410122443,44.969466579176206,a90,goa
2017,30052,total,91.65119493956172,86.45701574226341,a90,goa
2017,30060,female,168.8705810721861,161.2678287291205,a90,goa
2017,30060,male,151.49117054266577,144.35551327371238,a90,goa
2017,30060,total,273.3599719511904,262.72484660351336,a90,goa
2017,30152,female,93.46331330358667,88.42491911435027,a90,goa
2017,30152,male,62.27957778712369,59.13879583536675,a90,goa
2017,30152,total,124.50062635301222,118.71054899792657,a90,goa
2017,30420,female,95.70710848947536,90.6349096680291,a90,goa
2017,30420,male,78.12880484798981,73.60609199310575,a90,goa
2017,30420,total,162.28899308603616,153.34626367700886,a90,goa
2019,10110,female,378.78958067741206,355.4464851538474,a90,goa
2019,10110,male,210.42902382487952,191.7365773366073,a90,goa
2019,10110,total,562.1124733138416,522.6145235719861,a90,goa
2019,10130,female,68.64063372398753,61.994231583452056,a90,goa
2019,10130,male,78.03716647684013,70.36334631487303,a90,goa
2019,10130,total,133.6940343857328,121.6089278847406,a90,goa
2019,10180,female,67.79170653292563,63.76514074256677,a90,goa
2019,10180,male,75.85387493912296,70.84165865031406,a90,goa
2019,10180,total,137.7613672668988,129.9097432172519,a90,goa
2019,10200,female,208.56657206858188,197.26996839278007,a90,goa
2019,10200,male,141.11353690504072,133.06716069052015,a90,goa
2019,10200,total,312.39505032518827,299.2196624410083,a90,goa
2019,10262,female,231.36311257340083,217.9837077990336,a90,goa
2019,10262,male,106.60431932610388,100.42255511473682,a90,goa
2019,10262,total,317.4398684353351,299.59178554037516,a90,goa
2019,21720,female,47.384271601572905,45.72788547498649,a90,goa
2019,21720,male,51.96757458095331,50.69104636047953,a90,goa
2019,21720,total,62.23189795568505,60.73485496740089,a90,goa
2019,21740,female,105.92157371498897,104.0579781109488,a90,goa
